txn_date_time,transaction_id,customer_id,policy_number,policy_eff_dt,loss_dt,report_dt,insurance_type,premium_amount,claim_amount,customer_name,address_line1_x,address_line2_x,city_x,state_x,postal_code_x,ssn,marital_status,age,tenure,employment_status,no_of_family_members,risk_segmentation,house_type,social_class,routing_number,acct_number,customer_education_level,claim_status,incident_severity,authority_contacted,any_injury,police_report_available,incident_state,incident_city,incident_hour_of_the_day,agent_id,vendor_id,vendor_name,address_line1_y,address_line2_y,city_y,state_y,postal_code_y,agent_name,date_of_joining,address_line1,address_line2,city,state,postal_code,emp_routing_number,emp_acct_number,policy_age_days,report_delay_days,processing_delay,agent_experience_days,vendor_claim_count,anomaly_score,fraud_flag
2020-10-22,TXN00003532,A00001413,PLC00000760,2017-07-10,2020-10-06,2020-10-11,Property,0.2426115911618196,0.3828290763391691,Lizzie Wheat,1010 10th Street Northeast,0,Washington,DC,20002,358-58-1645,Y,63,99,Y,5,L,Rent,LI,119101832,PHQB64294621865412,Bachelor,A,Major Loss,Ambulance,1,1,MD,Arnold,13,AGENT00675,VNDR00553,"Cooper, Lopez and Jones",16020 North 69th Avenue,0,Peoria,AZ,85382.0,Cindy Wilcox,2003-06-28,18505 Onyx Avenue,0,Waddell,AZ,85355,85870721,JVPY11961720479895,-0.8863581567726425,0.9091880703409976,0.9317113072785348,0.0770483265350307,15,0.08919184752877929,0
2020-10-22,TXN00003536,A00003413,PLC00008062,2019-05-24,2020-10-19,2020-10-19,Life,-0.5194948957805045,2.7425624588618995,Yvette Zimmerman,29 East Avenue,0,Colchester,VT,5446,734-29-0317,Y,28,28,Y,4,L,Mortgage,HI,11118428,XDDL88920915075739,Bachelor,A,Minor Loss,Police,1,1,GA,Pooler,21,AGENT00482,VNDR00505,Shaw-Guzman,153 Atlantic Avenue,#6,Salisbury,MA,1952.0,Jose Dame,2011-01-14,422 Richmond Street,0,El Cerrito,CA,94530,53663122,HPOF21663336466032,-1.537180144835978,-1.632999801096754,-1.0340798835404326,-0.8761830021062115,23,0.002751740042600037,0
2020-10-22,TXN00003538,A00006623,PLC00001628,2011-09-02,2020-10-17,2020-10-18,Health,0.4742240732064855,-0.297863245542388,Barbara Ohara,7808 Baltimore Annapolis Boulevard,0,Glen Burnie,MD,21060,132-53-4376,Y,52,33,Y,6,L,Rent,MI,81615511,XPWU77007880319411,Bachelor,A,Minor Loss,Ambulance,1,1,AZ,Glendale,9,AGENT00851,VNDR00359,Perez PLC,37 Rushforde Drive,0,Manchester,CT,6040.0,Sandra Holloway,2013-01-07,4 Stemson Way,0,Port Wentworth,GA,31407,106717925,MWGP08083997541638,1.2011290855379666,-1.1245622268092037,-0.7883559846880617,-1.1283863346840328,22,0.08806573011037322,0
2020-10-22,TXN00003539,A00007278,PLC00005524,2011-07-30,2020-10-11,2020-10-16,Health,1.4567660323360918,-0.3886222217932622,Justin Akins,152 Teddy Drive,0,Union City,CA,94587,359-12-4566,Y,63,83,N,7,L,Rent,HI,27476549,ULGI10572316919090,Masters,A,Major Loss,Ambulance,1,1,CO,Arvada,9,AGENT00167,VNDR00057,Mckinney-Riley,1010 10th Street Northeast,0,Washington,DC,20002.0,William Wiggins,1993-01-13,7435 East Tulare Avenue,0,Fresno,CA,93737,112451961,LYDU21770348434555,1.2283276163824046,0.9091880703409976,-0.2969081869833199,1.4051107789386272,20,0.05163541474086897,0
2020-10-22,TXN00003540,A00004518,PLC00002888,2017-09-17,2020-10-02,2020-10-07,Property,1.278140856281984,0.6097265169663548,Charlene Lopez,2505 Walker Lane,0,Nashville,TN,37207,476-22-3011,Y,56,63,Y,6,M,Rent,HI,100171415,VTOG62253582345269,Bachelor,A,Total Loss,0,0,1,AZ,Glendale,23,AGENT00404,VNDR00410,Fleming Group,71 Racine Road,0,0,VT,5468.0,Terry Reitan,1998-08-10,5 Winslow Circle,0,Pooler,GA,31322,13698742,RPOU36078367297415,-0.9572686121884982,0.9091880703409976,1.9146069026880184,0.6950507076038243,14,0.024746748761424797,0
2020-10-22,TXN00003541,A00004969,PLC00005694,2013-03-21,2020-10-18,2020-10-19,Motor,0.9337233673433566,-0.6608991505458849,Marvin Scott,140 William Chambers Junior Drive,0,Glen Burnie,MD,21060,827-15-0049,Y,31,60,Y,5,L,Mortgage,HI,62633237,UUFX84854194517456,College,D,Major Loss,Ambulance,1,1,MA,Tewksbury,8,AGENT00020,VNDR00094,Payne-Smith,334 North Cove Boulevard,0,Panama City,FL,32401.0,Freddy Kelly,2004-11-07,514 East 38th Street,0,Savannah,GA,31401,70571857,CSDO98178213155606,0.6523015881412733,-1.1245622268092037,-1.0340798835404326,-0.0917820035377256,19,0.10066093541548171,0
2020-10-22,TXN00003542,A00009663,PLC00001954,2015-05-05,2020-10-16,2020-10-18,Life,-0.1841846000590039,0.9727624219698516,Ralph Potter,3388 Thomasson Lane,0,Fairfield,CA,94534,223-90-7044,N,27,114,Y,6,H,Mortgage,MI,48575351,JWZI80050872248331,0,A,Total Loss,Ambulance,1,0,AK,Anchorage,3,AGENT00509,VNDR00115,"King, Novak and Perez",9008 Grayson Grove Court,0,Montgomery,AL,36117.0,Ryan Otoole,2006-05-18,6821 Northwest 25th Street,0,Bethany,OK,73008,56023015,TQIY84450202267835,-0.1024576427918788,-0.6161246525216532,-0.7883559846880617,-0.2859716218724394,24,0.0362233895056604,0
2020-10-22,TXN00003545,A00002820,PLC00004351,2019-01-19,2020-10-06,2020-10-11,Travel,-0.7573168277459388,-0.6155196624204478,Dorothy Worrell,2063 Notchbrook Road,0,Stowe,VT,5672,094-17-5768,Y,55,71,Y,3,L,Rent,HI,18982424,NLMT30462232320760,Bachelor,A,Major Loss,Police,1,0,AL,Montgomery,13,AGENT00481,VNDR00161,Vasquez-Payne,240 Lynwood Drive,0,Montgomery,AL,36105.0,Mary Scribner,2000-07-15,14505 Landis Villa Drive,0,Louisville,KY,40245,88548490,VZTY16125395831114,-1.4283860214582262,0.9091880703409976,0.9317113072785348,0.4515320627869469,20,0.06874482868171183,0
2020-10-22,TXN00003546,A00001956,PLC00001235,2018-02-21,2020-10-06,2020-10-11,Property,0.7306743549342258,0.1105521475865461,Howard Jarrett,116 Jourdan Street,0,Hinesburg,VT,5461,451-29-1313,Y,27,68,Y,2,H,Mortgage,MI,67832499,CMRH05060035962816,Bachelor,A,Major Loss,0,1,1,FL,Port Charlotte,15,AGENT00462,VNDR00226,Ortega-Michael,2 Misty Marsh Drive,0,Savannah,GA,31419.0,Charles Tabares,1994-03-23,305 Broderick Place,0,Panama City Beach,FL,32413,30038107,DFSL93500407057180,-1.1058891557313195,0.9091880703409976,0.9317113072785348,1.2526076618564457,9,0.037874629489924816,0
2020-10-22,TXN00003547,A00001363,PLC00007897,2010-07-18,2020-10-15,2020-10-17,Life,-0.3781264192510076,0.3374495882137319,Cathy Velez,6311 West Wagoner Road,0,Glendale,AZ,85308,441-74-7747,N,40,10,Y,5,M,Mortgage,HI,12797534,BVGW93706266970736,High School,A,Minor Loss,Ambulance,0,1,VT,Saint Albans City,21,AGENT00579,VNDR00276,Davis-Ferguson,704 Crescent Road,0,Nashville,TN,37205.0,Lori Peterson,2000-08-24,702 East 53rd Street,0,Savannah,GA,31405,12863507,TGDN50853066591121,1.5984219110870774,-0.6161246525216532,-0.5426320858356908,0.4407630499633761,13,0.03732068653424758,0
2020-10-22,TXN00003548,A00004353,PLC00003490,2015-09-14,2020-10-08,2020-10-13,Property,-0.0848334013267076,0.7458649813426661,Debra Biedrzycki,1021 Heathfield Circle,0,Brentwood,TN,37027,816-72-1802,Y,32,44,Y,6,M,Rent,MI,21103520,SOJO01888569685410,Bachelor,A,Major Loss,Police,1,1,CO,Westminster,18,AGENT01010,VNDR00404,Ortiz-Tucker,7737 Wynlakes Boulevard,0,Montgomery,AL,36117.0,Wilfred Jenkins,2005-02-12,38 Bruce Road,0,Manchester,CT,6040,25016134,VMNG01845238425818,-0.238450297014068,0.9091880703409976,0.4402635095737928,-0.1289524671545673,15,0.10721318853517253,0
2020-10-22,TXN00003549,A00000204,PLC00003290,2016-10-15,2020-10-04,2020-10-09,Mobile,-1.6454751480798635,-0.7289683827340407,Tanya Hanlon,1544 Kenilworth Avenue Northeast,0,Washington,DC,20019,075-93-5523,N,57,114,Y,6,L,Rent,MI,94376407,GIUZ23356860650923,College,A,Total Loss,Other,0,1,FL,Panama City,19,AGENT00791,VNDR00282,"Holmes, Bishop and Nunez",349 North Sabine Pass Road,0,Fayetteville,AR,72704.0,Donald Seta,2005-05-10,2375 Main Street,B,Palmer,MA,1069,82838656,YBEN03080813600157,-0.6279721137504823,0.9091880703409976,1.4231591049832764,-0.1605647306044042,20,0.049046367719220774,0
2020-10-22,TXN00003550,A00007813,PLC00002200,2015-12-05,2020-10-13,2020-10-16,Property,1.205076328880941,1.0181419100952889,Bryan Atkins,6385 Oak Street,#101,Arvada,CO,80004,479-08-7105,Y,45,46,Y,4,M,Rent,LI,117774423,EAYH35743973368318,PhD,A,Total Loss,Police,0,0,AL,Montgomery,3,AGENT01196,VNDR00152,Morris-Howe,200 Pheasant Avenue,#103,Louisville,KY,40118.0,Myrtle Mccatty,2005-09-14,3553 Brandywine Street Northwest,0,Washington,DC,20008,32137938,EWBR19907574832501,-0.3132462568362724,-0.1076870782341027,-0.2969081869833199,-0.2015564568360611,18,0.03976891884647771,0
2020-10-22,TXN00003551,A00004902,PLC00003884,2017-01-20,2020-10-21,2020-10-21,Property,0.5116877543951224,0.4735880525900434,Richard Dunham,2909 Minnesota Avenue,0,Lynn Haven,FL,32444,518-99-8915,Y,52,35,Y,6,H,Rent,HI,30513059,QSAL95457453179756,High School,A,Total Loss,Other,1,1,GA,Savannah,13,AGENT00655,VNDR00043,Poole Ltd,20097 Butterfield Drive,0,Castro Valley,CA,94546.0,Jason Davis,2007-08-28,23 Cove Drive,0,Savannah,GA,31419,32875504,RPVT21295941179689,-0.7056822018774478,-1.632999801096754,-1.5255276812451743,-0.4464646516946893,11,0.05796245725927107,0
2020-10-22,TXN00003552,A00001060,PLC00003535,2017-08-29,2020-10-03,2020-10-08,Travel,-0.6424420042117213,-0.5701401742950107,Marvin Rentfro,4455 West 61st Place,0,Arvada,CO,80003,293-23-8345,N,45,117,Y,4,H,Rent,LI,117359864,NFQG07671076417809,Masters,A,Total Loss,Police,1,1,KY,Louisville,11,AGENT01169,VNDR00433,Sanchez PLC,3141 North Lancaster Lane,0,Fayetteville,AR,72703.0,Tracey Banks,2015-01-02,269 Hugh Thomas Drive,0,Panama City,FL,32404,118320300,SZSL98136625814720,-0.9378410901567568,0.9091880703409976,1.6688830038356477,-1.3851057048975457,20,0.07730884274471694,0
2020-10-22,TXN00003554,A00009490,PLC00004668,2010-07-14,2020-10-20,2020-10-20,Travel,0.1320833825721396,-0.6155196624204478,Janet Miller,5119 West Columbine Drive,0,Glendale,AZ,85304,617-60-4263,N,28,56,Y,2,M,Own,MI,128646249,PCGL96194869440671,Masters,A,Total Loss,Police,1,0,AK,Anchorage,5,AGENT00349,VNDR00430,Salazar and Sons,840 Inglewood Drive,0,West Sacramento,CA,95605.0,Ralph Peyser,1999-11-08,25800 Industrial Boulevard,V,Hayward,CA,94545,110446282,BNPC16175693569448,1.607164296001361,-1.632999801096754,-1.2798037823928037,0.5432423655425185,21,0.026595653427703203,0
2020-10-23,TXN00003555,A00006572,PLC00004622,2017-09-25,2020-10-10,2020-10-15,Health,1.8792156086123777,-0.3432427336678251,Joyce Pegoda,9030 Pennington PIace,0,Montgomery,AL,36117,501-89-7727,N,53,46,Y,3,M,Mortgage,HI,126823475,TKNV25445859094747,Bachelor,A,Total Loss,0,1,1,CO,Arvada,4,AGENT00534,VNDR00188,"Miller, Miller and Davis",3620 Colmar Drive,0,Louisville,KY,40211.0,Richard Sheehan,1992-04-07,1317 Allison Street Northeast,0,Washington,DC,20017,30141337,EBQR35861097974167,-0.9572686121884982,0.9091880703409976,0.194539610721422,1.502379281861203,22,0.06522174944096415,0
2020-10-23,TXN00003556,A00002451,PLC00005913,2017-01-09,2020-10-07,2020-10-12,Health,0.6031736498944456,-0.2071042692915137,Jason Duell,7405 River Park Drive,0,Nashville,TN,37221,370-81-6692,N,64,13,Y,7,M,Mortgage,LI,55645371,YWWE26980544672790,Masters,A,Minor Loss,Ambulance,0,0,MD,Pasadena,1,AGENT00913,VNDR00553,"Cooper, Lopez and Jones",16020 North 69th Avenue,0,Peoria,AZ,85382.0,Rhonda Wright,2010-04-07,24 Amherst Drive,0,Manchester,CT,6042,26263821,QDEW34764638651019,-0.7085963301822089,0.9091880703409976,0.9317113072785348,-0.7823883742880134,15,0.005879667142781431,0
2020-10-23,TXN00003557,A00006442,PLC00002049,2012-01-21,2020-10-06,2020-10-11,Property,0.5503933255679129,-0.0709658049152023,Angela Lee,3414 Vance Lane,0,Montgomery,AL,36109,835-75-1543,Y,53,86,Y,7,L,Rent,HI,113350935,WRZQ77071339427950,0,A,Major Loss,Ambulance,1,1,GA,Savannah,8,AGENT00337,VNDR00374,Young-Kelley,1040 West 27th Avenue,#APT 000401,Anchorage,AK,99503.0,Misty Ohara,2000-03-01,2196 East Jonquil Road,0,Fayetteville,AR,72703,80281616,PHPT29879348970185,1.0534799180967322,0.9091880703409976,1.1774352061309057,0.4987767642064838,18,0.09500039433706087,0
2020-10-23,TXN00003559,A00004456,PLC00008625,2015-09-04,2020-10-21,2020-10-21,Life,0.137878869164857,0.5189675407154806,Lisa Hanson,1840 Nobel Place,0,Louisville,KY,40216,068-61-1845,Y,35,20,Y,4,L,Mortgage,MI,65682476,GBYF29192925983693,Bachelor,A,Major Loss,0,1,0,AR,Fayetteville,9,AGENT00337,VNDR00314,Clarke Ltd,1742 Allerford Drive,0,Hanover,MD,21076.0,Misty Ohara,2000-03-01,2196 East Jonquil Road,0,Fayetteville,AR,72703,80281616,PHPT29879348970185,-0.2161086466775655,-1.632999801096754,-1.2798037823928037,0.5039875768630503,22,0.052634039367166374,0
2020-10-23,TXN00003561,A00002618,PLC00005553,2011-05-07,2020-10-17,2020-10-19,Life,-0.3526676745758566,0.9727624219698516,Mark Aviles,1501 New Hampshire Avenue,0,Lynn Haven,FL,32444,446-57-1927,Y,32,42,Y,4,L,Rent,MI,15123079,DXBS83278965026251,Bachelor,A,Major Loss,Ambulance,1,0,CT,Manchester,4,AGENT00791,VNDR00266,Avila-Baker,14 Huntington Street,0,Manchester,CT,6040.0,Donald Seta,2005-05-10,2375 Main Street,B,Palmer,MA,1069,82838656,YBEN03080813600157,1.3157514655252407,-0.6161246525216532,-0.7883559846880617,-0.1560486929687133,20,0.05579482777220668,0
2020-10-23,TXN00003562,A00007648,PLC00003372,2018-02-02,2020-10-15,2020-10-18,Health,1.6892064410368608,-0.4340017099186993,Micah Quezada,2305 Ranchland Drive,0,Savannah,GA,31404,055-69-8403,Y,40,69,Y,6,L,Mortgage,MI,29655481,WMPN71496171307643,Masters,A,Major Loss,Ambulance,1,1,CA,Linda,12,AGENT00634,VNDR00420,"Miller, Duncan and Reynolds",40902 Ingersoll Terrace,#APT 205,Fremont,CA,94538.0,Constance Padel,2012-03-24,7230 Montagne Circle,0,Anchorage,AK,99507,23657375,CJAV18487059296054,-1.0786906248868815,-0.1076870782341027,-0.5426320858356908,-1.0286861191883927,20,0.0914790539486508,0
2020-10-23,TXN00003565,A00005888,PLC00003958,2016-03-02,2020-10-11,2020-10-16,Property,-0.0657910882363507,0.2466906119628576,Ronald Franch,1340 5th Street Northwest,0,Washington,DC,20001,384-35-9522,N,43,93,Y,7,M,Rent,LI,127377962,GEWB77756769131065,Masters,A,Total Loss,Police,0,1,AZ,Glendale,18,AGENT00116,VNDR00564,"Trujillo, Jones and Sloan",1508 Massachusetts Avenue Southeast,0,Washington,DC,20003.0,Christopher Allen,1998-04-21,11 Water Street,0,Holbrook,MA,2343,83739602,JZWU32952168308378,-0.4006701059791084,0.9091880703409976,-0.0511842881309487,0.7367372088563567,18,0.07877240867087187,0
2020-10-23,TXN00003566,A00008282,PLC00003818,2011-05-17,2020-10-05,2020-10-10,Motor,0.8012551023669614,-0.5701401742950107,William Perez,421 1/2 6th Street Southeast,0,Washington,DC,20003,042-03-4648,Y,63,108,Y,5,L,Mortgage,MI,97922560,CBQQ69712232939556,College,A,Total Loss,Ambulance,0,1,MA,Salisbury,21,AGENT00165,VNDR00482,Hardy Inc,2732 Rosedale Place,0,Nashville,TN,37211.0,Victoria Hicks,2005-03-03,36043 Soapberry Commons,0,Fremont,CA,94536,117692246,JILP51941436097769,1.2943811912903251,0.9091880703409976,1.4231591049832764,-0.1365949923841981,22,0.021731846493938556,0
2020-10-23,TXN00003569,A00004148,PLC00006043,2014-07-30,2020-10-05,2020-10-10,Life,-0.2808450371589672,1.653454743851409,Joseph Adomaitis,2441 Chase Park Drive,0,Montgomery,AL,36110,355-42-6208,N,26,103,Y,2,M,Rent,HI,121064640,JTHG30975697777241,Bachelor,A,Minor Loss,0,1,0,OK,Oklahoma City,17,AGENT00492,VNDR00139,Kim Ltd,6452 El Camino Real,0,Atascadero,CA,93422.0,James Wood,2006-04-17,145 Grau Drive,0,Fremont,CA,94536,19890489,JTOD18691427214945,0.1578711524334558,0.9091880703409976,1.4231591049832764,-0.279023871663684,14,0.02502020953500439,0
2020-10-23,TXN00003570,A00005806,PLC00008880,2011-02-19,2020-10-22,2020-10-22,Property,0.0915149764231189,-0.2524837574169508,Jeffrey Edwards,826 South Hancock Street,0,Louisville,KY,40203,897-55-7017,Y,55,114,Y,5,H,Rent,MI,116544405,HZIS95074530621643,High School,A,Minor Loss,Police,1,1,DC,Washington,23,AGENT00430,VNDR00548,Ellis-Weiss,108 Croft Drive,R,Manchester,CT,6042.0,James Mitchell,2006-11-09,1238 Roanwood Way,0,Concord,CA,94521,42374710,TKYX13428267813471,1.39540430585538,-1.632999801096754,-1.5255276812451743,-0.3446801111364225,15,0.04545045085227728,0
2020-10-23,TXN00003571,A00005150,PLC00006111,2016-12-31,2020-10-10,2020-10-15,Life,-0.061858436619864,2.5610445063601515,Richard Poitier,104 Greenwood Drive,0,Manchester,CT,6042,026-58-3419,Y,55,43,Y,2,L,Rent,MI,128544671,QIUE41123142683464,High School,A,Major Loss,Police,0,1,AK,Anchorage,18,AGENT00313,VNDR00557,Bridges and Sons,3325 Dix Street Northeast,0,Washington,DC,20019.0,Jean Cedeno,2011-03-10,12371 Atlanta Highway,0,Montgomery,AL,36117,77224084,WQLL86041147288019,-0.6969398169631642,0.9091880703409976,0.194539610721422,-0.8984158027742288,19,0.037712719098251246,0
2020-10-23,TXN00003572,A00009860,PLC00004954,2012-03-16,2020-10-21,2020-10-21,Travel,-0.1806659117705683,-0.5247606861695736,Kristin Huckleberry,241 Braxton Way,0,Edgewater,MD,21037,195-01-6403,N,50,97,Y,7,H,Own,MI,19516022,SRSS50606157192031,High School,A,Total Loss,Ambulance,1,0,FL,Port Charlotte,22,AGENT00621,VNDR00307,"Reeves, Brown and Burch",467 North Mountain Ranch Road,0,Fayetteville,AR,72704.0,Richard Murphy,1990-11-06,343 Daman Drive,0,Montgomery,AL,36108,94845268,YNDF61139863255362,1.0146248740332495,-1.632999801096754,-1.2798037823928037,1.686147274882783,22,0.0034100608409619593,0
2020-10-24,TXN00003574,A00001431,PLC00007724,2011-08-18,2020-10-10,2020-10-15,Life,-0.3089945434664514,2.515665018234714,Gloria Bayly,829 Main Street,0,Manchester,CT,6040,423-90-7260,Y,37,67,Y,5,M,Rent,LI,61006865,ETHW95617771916480,High School,A,Minor Loss,Ambulance,1,1,TN,Nashville,9,AGENT01081,VNDR00583,Powers-Burgess,827 10th Street Northeast,0,Washington,DC,20002.0,Bernice Cobb,1998-08-21,65 Arcellia Drive,0,Manchester,CT,6042,89407831,BKVD90903094051304,1.208900094350663,0.9091880703409976,0.4402635095737928,0.6940085450725108,18,0.08210517186140737,0
2020-10-24,TXN00003575,A00006951,PLC00008634,2014-04-18,2020-10-21,2020-10-21,Property,-0.0697237398528374,1.0181419100952889,Dan Chan,319 Elderwood Court,0,Annapolis,MD,21409,396-38-1971,Y,33,112,Y,5,M,Rent,MI,97626387,XGBV73865082956354,High School,A,Minor Loss,Ambulance,0,1,CT,Manchester,17,AGENT00882,VNDR00546,Peterson-Mayo,3604 Ridgehaven Drive,0,Midwest City,OK,73110.0,Robert Musgrave,2011-03-14,12061 Johns Road,#APT 000002,Anchorage,AK,99515,62371379,TTBO91144059831906,0.2734649085223167,-1.632999801096754,-1.0340798835404326,-0.8959840902011644,18,0.03823039681804585,0
2020-10-24,TXN00003576,A00001313,PLC00003314,2015-11-02,2020-10-18,2020-10-20,Travel,-0.7521422861452984,-0.7062786386713221,Danielle Forsythe,5412 East 22nd Avenue,0,Anchorage,AK,99508,052-51-8311,N,30,6,Y,7,L,Rent,HI,103645391,QFHS97015296251389,Masters,D,Major Loss,Police,0,0,MA,Bourne,1,AGENT00053,VNDR00191,Armstrong-Ramirez,200 Boulder Road,0,Manchester,CT,6040.0,Stella Gilbert,1991-10-12,811 River Dell Drive,0,Louisville,KY,40206,124818136,JGCC61882192321093,-0.2763339649759637,-0.6161246525216532,-0.7883559846880617,1.5669933588026286,16,-0.007575311223594561,1
2020-10-24,TXN00003577,A00004790,PLC00009336,2017-04-12,2020-10-08,2020-10-13,Property,0.7474398697203006,0.7004854932172291,Pauline Birmingham,1106 Homer Avenue,0,Savannah,GA,31405,651-15-9161,Y,35,85,Y,5,H,Mortgage,MI,89040272,YQLY56756908521653,Bachelor,A,Total Loss,0,1,0,AZ,Glendale,15,AGENT01162,VNDR00317,"Gonzales, Collins and Rose",1566 Wingate Park Court,0,Montgomery,AL,36117.0,James Martinez,2014-03-26,2707 Eden Street,0,Nashville,TN,37208,111965940,FPTQ96765927624344,-0.7979629315282193,0.9091880703409976,0.9317113072785348,-1.2854054894019051,23,0.0482904260260103,0
2020-10-24,TXN00003579,A00002406,PLC00001398,2019-12-31,2020-10-04,2020-10-09,Life,-0.3479070963032672,3.7409111976215166,Michael Lund,13 Riverview Avenue,0,Groton,CT,6340,507-30-3762,Y,64,39,Y,6,H,Rent,HI,93948959,ASWU43490465680031,High School,A,Minor Loss,0,1,1,AK,Anchorage,10,AGENT00388,VNDR00344,Lewis Ltd,204 North Holt Street,0,Montgomery,AL,36104.0,Larry Scott,2003-01-06,622 Thomas Street,0,Woodland,CA,95776,11875541,VLYQ85993784438975,-1.7664249048105258,0.9091880703409976,1.9146069026880184,0.1364515908198893,24,-0.020038146473093765,1
2020-10-24,TXN00003582,A00008116,PLC00007130,2018-12-04,2020-10-06,2020-10-11,Property,0.753856301305095,0.065172659461109,Shirley Stogner,680 Quintana Road,0,Morro Bay,CA,93442,582-17-3210,Y,52,58,Y,5,L,Mortgage,MI,50757002,FINC24457748671729,Bachelor,A,Total Loss,Ambulance,0,1,GA,Savannah,11,AGENT00082,VNDR00117,"Brown, Baker and Lucas",19448 Currant Drive,0,Edmond,OK,73012.0,Bruce Rollins,2015-03-13,1054 Overton Lea Road,0,Nashville,TN,37220,78147791,BCPF23838135591983,-1.383702720785221,0.9091880703409976,1.4231591049832764,-1.408380668096876,13,0.052649396790944825,0
2020-10-24,TXN00003583,A00005757,PLC00009828,2017-07-03,2020-10-21,2020-10-21,Mobile,-1.6028369252905867,-0.7198924851089532,Lenora Oconor,4604 West 19th Court,0,Panama City,FL,32405,633-16-5339,N,51,101,Y,6,L,Mortgage,MI,64809386,ALMF93877563019040,High School,A,Total Loss,0,1,0,CT,Manchester,11,AGENT00295,VNDR00282,"Holmes, Bishop and Nunez",349 North Sabine Pass Road,0,Fayetteville,AR,72704.0,Alfred Hensley,2001-06-30,815 West Market Street,#6,Louisville,KY,40202,30010442,YPQU81854413719701,-0.864987882537727,-1.632999801096754,-1.0340798835404326,0.3351572467902941,20,0.05222724407769219,0
2020-10-24,TXN00003584,A00009944,PLC00000035,2018-02-17,2020-10-16,2020-10-19,Motor,0.0188644123501269,-0.6608991505458849,James Mora,236 Middle Turnpike East,0,Manchester,CT,6040,662-84-8980,Y,64,70,Y,7,M,Rent,MI,57298629,QOZK61480815539694,High School,A,Total Loss,Ambulance,1,1,GA,Savannah,22,AGENT00584,VNDR00010,Mcclure Ltd,243 Kentucky Avenue,0,Pasadena,MD,21122.0,William Bassett,2000-12-17,11 Alden Court,0,Roseville,CA,95678,126256165,TRJZ32128486968463,-1.0922898903091007,-0.1076870782341027,-0.5426320858356908,0.4011608737734705,18,0.06206372794027859,0
2020-10-24,TXN00003586,A00009687,PLC00008572,2013-07-02,2020-10-15,2020-10-18,Mobile,-1.6446472214237613,-0.7335063315465844,Jennifer Luke,182 Irving Street,0,Manchester,CT,6042,793-61-7756,Y,48,38,Y,4,L,Rent,HI,27775800,RAZA55293659401088,High School,D,Total Loss,Ambulance,0,1,CA,Dublin,9,AGENT00207,VNDR00466,Wood Group,1433 Bretton View Road,0,Annapolis,MD,21409.0,James Willis,2004-11-25,1025 Rose Anne Road,0,Glen Burnie,MD,21060,47167663,EESW97762633824478,0.549335721373044,-0.1076870782341027,-0.2969081869833199,-0.0990771412569187,17,0.09911765632170266,0
2020-10-24,TXN00003587,A00006802,PLC00008338,2019-12-28,2020-10-07,2020-10-12,Health,1.8717642687074552,-0.3886222217932622,Loris Santana,8501 Twin Gable Drive,0,Montgomery,AL,36116,737-97-0064,Y,40,100,Y,2,M,Mortgage,MI,97966665,GILR21206366230410,High School,A,Major Loss,Police,1,0,GA,Thunderbolt,11,AGENT00573,VNDR00139,Kim Ltd,6452 El Camino Real,0,Atascadero,CA,93422.0,Diane Burge,2013-04-17,108 Springer Lane,0,Yarmouth,MA,2673,127864954,RTKX42239312918907,-1.7605966482010034,0.9091880703409976,1.1774352061309057,-1.1665989608321876,14,0.018853430072380273,0
